1487	8,13,8;10,14,10;1,14,8;9,15,6;3,15,9;12,16,6;6,16,8;2,17,10;19,17,10;4,19,10;27,19,10;11,20,7;24,20,10;25,21,8;18,21,9;20,22,8;29,22,10;23,23,9;21,25,7;36,25,9;38,27,7;34,28,8;15,30,6;44,30,7;41,30,9;31,31,6;35,31,6;30,32,7;57,32,6;37,34,9;55,34,10;43,35,7;49,35,8;50,36,6;56,37,8;51,37,7;46,38,6;58,39,8;59,40,9;54,41,7
1488	1,13,8;6,14,8;10,14,9;12,15,7;11,17,8;7,18,9;9,19,8;13,19,6;4,21,9;25,21,6;3,22,6;26,22,9;27,24,9;23,25,9;22,26,9;28,27,10;17,28,9;18,28,9;16,29,10;40,29,6;20,30,7;37,30,10;41,30,7;33,32,10;30,32,6;36,33,7;38,34,7;31,34,9;42,35,10;58,35,8;50,37,6;53,37,8;44,38,9;47,39,8;54,39,9;45,40,10;48,40,8;59,41,9;52,42,7;56,44,6
1489	
1490	13,13,6;2,14,7;7,14,9;10,15,7;9,16,6;6,17,9;5,17,10;4,18,9;16,18,8;12,19,10;18,19,6;1,20,6;24,21,7;28,21,8;21,22,6;19,22,8;17,23,7;20,25,10;39,25,9;29,26,8;15,28,8;34,28,6;41,29,10;35,30,6;32,30,9;33,30,10;42,31,6;38,31,6;44,32,7;51,32,8;37,34,10;54,34,6;45,35,6;57,35,9;59,37,8;49,37,6;55,37,6;47,38,7;48,39,9;53,46,7
1491	9,14,9;13,14,8;5,15,8;10,15,7;4,15,6;3,16,9;7,16,10;6,18,10;14,19,7;28,19,9;2,20,9;16,20,6;17,20,8;15,21,8;25,21,6;20,22,7;23,22,9;18,23,8;19,25,7;42,25,9;26,26,9;33,26,7;43,27,9;39,28,10;30,29,9;37,29,7;34,30,6;40,31,7;35,32,10;49,32,8;31,34,7;53,34,9;52,36,9;47,36,10;55,37,10;50,37,9;56,37,10;45,38,8;46,39,7;58,41,10
1492	10,13,7;5,14,10;12,15,6;2,16,7;8,17,10;3,17,10;7,18,8;0,18,6;11,19,10;27,19,10;20,20,8;29,22,8;21,22,8;6,23,7;23,23,6;26,24,7;18,24,9;15,26,8;25,26,8;31,27,9;36,28,10;22,29,6;44,29,10;39,30,6;43,31,7;41,31,6;34,32,6;37,32,8;46,32,9;54,33,9;35,34,7;47,34,8;45,35,8;32,38,8;56,38,7;57,39,7;52,39,9;48,40,10;58,44,6;59,47,10
1493	4,13,8;0,13,8;3,13,7;14,15,8;8,16,7;2,17,9;7,17,7;6,18,8;22,19,9;1,20,7;26,20,10;19,20,9;18,21,9;15,21,9;17,22,6;20,23,6;23,23,9;5,24,10;27,25,6;42,25,9;32,26,9;41,27,10;34,27,6;40,28,9;21,29,10;43,29,6;44,30,10;33,30,6;36,31,7;49,31,6;58,32,7;31,33,7;55,33,6;48,34,9;54,34,10;56,35,6;53,36,8;57,36,7;45,37,6;46,38,10
1494	1,14,7;13,14,7;8,15,10;4,15,10;2,15,10;10,16,7;11,16,6;9,17,9;12,18,9;22,18,6;0,19,7;18,19,10;16,20,9;15,21,7;21,22,9;19,23,9;25,25,6;28,25,9;29,26,9;32,26,8;31,27,7;33,28,8;38,28,8;23,29,10;42,29,7;40,30,6;36,31,10;41,32,6;37,34,8;45,34,6;48,35,10;55,35,8;35,36,10;54,36,8;58,36,10;52,37,9;49,37,6;51,38,6;53,40,8;56,42,8
1495	2,13,7;0,14,8;1,16,8;13,17,8;7,18,10;4,19,9;11,19,8;14,19,10;9,20,10;28,20,8;23,23,6;5,24,10;26,24,6;16,25,9;15,26,8;17,27,10;18,27,7;22,28,9;29,29,8;19,30,6;37,30,7;36,31,10;33,31,9;43,32,8;42,32,6;32,32,9;40,33,10;31,33,6;39,34,7;58,34,7;49,35,7;55,37,7;59,38,8;48,38,9;56,39,8;47,39,9;44,41,9;57,41,9;50,42,8;53,43,9
1496	14,13,8;8,13,6;9,13,7;11,14,9;6,14,9;4,14,9;13,15,7;7,15,6;0,16,7;28,16,7;19,19,7;20,20,8;29,21,9;12,22,6;17,23,7;24,24,6;25,24,8;22,24,9;16,26,6;31,26,7;32,26,10;41,27,8;35,29,8;44,29,10;39,30,9;36,32,8;33,32,8;21,33,6;50,34,8;43,35,8;53,35,9;30,36,10;48,37,6;49,38,9;46,38,8;52,38,8;45,39,6;57,39,9;54,40,10;58,42,9
1497	4,13,8;9,13,7;12,15,8;6,16,8;5,17,6;0,17,10;1,17,9;14,18,7;24,18,9;10,19,9;27,19,7;19,19,10;15,21,8;11,22,9;18,22,10;29,23,10;21,23,10;26,24,6;22,25,10;34,25,10;44,25,8;17,26,8;43,26,10;38,27,9;32,28,8;36,28,9;39,28,10;35,29,7;31,31,6;45,31,7;33,32,7;47,32,7;51,33,8;49,33,6;50,33,7;56,34,9;57,35,7;46,36,8;48,37,8;52,40,10
1498	0,13,6;14,13,6;3,14,6;8,15,9;7,16,10;6,16,9;5,17,9;10,19,6;13,20,9;18,20,8;9,21,6;28,21,10;20,22,7;25,23,10;26,24,8;17,25,7;15,25,6;22,26,10;21,26,9;44,26,8;16,27,6;30,27,6;40,27,10;32,28,9;34,28,8;35,31,7;42,31,8;37,34,9;56,34,7;36,35,7;50,35,8;39,36,6;48,36,10;47,37,8;53,37,10;46,37,6;57,38,6;51,39,10;59,40,10;49,42,9
1499	11,13,10;14,13,6;0,14,8;1,14,10;4,15,6;2,16,8;10,16,8;9,16,9;19,17,8;3,18,7;21,19,6;18,19,6;24,20,9;23,20,7;13,21,10;26,21,9;22,22,10;17,22,8;15,24,7;41,24,8;20,25,9;40,25,6;38,26,8;39,27,6;42,27,8;37,28,6;32,29,7;30,29,7;57,29,10;55,30,9;31,31,10;54,32,8;34,33,9;48,33,6;46,34,9;45,35,9;58,35,7;53,36,10;50,37,10;49,43,6
1500	7,13,10;4,13,6;2,13,7;6,14,7;5,14,6;9,15,6;11,16,7;14,16,9;23,16,10;8,17,9;1,19,7;16,19,6;28,20,8;24,21,9;26,21,9;17,22,9;25,22,7;22,23,9;15,24,8;43,24,8;36,25,9;32,26,6;29,27,7;39,27,7;37,27,6;41,28,10;40,29,6;31,29,10;44,32,9;45,32,8;35,33,8;59,33,6;54,34,6;58,35,8;53,35,10;57,35,10;46,36,10;48,37,9;49,38,8;56,40,7
1501	0,19,7;14,20,10;2,20,7;6,20,6;9,22,10;7,23,8;4,24,7;13,24,8;1,25,10;18,26,7;5,27,7;27,27,10;24,28,7;28,30,10;23,31,8;19,32,6;16,32,6;26,33,6;20,34,10;30,34,6;29,35,10;42,35,10;31,35,6;32,36,9;35,37,10;33,39,8;36,39,7;44,39,6;39,40,7;48,40,10;49,40,9;46,41,9;40,42,6;58,43,9;56,44,8;59,45,8;47,46,6;57,47,10;52,48,10;51,52,7
1502	11,19,9;12,19,7;2,20,8;10,20,7;7,21,7;4,21,10;0,25,9;3,25,6;28,27,7;23,28,7;5,30,7;13,31,6;19,31,8;27,31,6;16,32,7;15,32,7;25,32,8;18,33,9;26,34,10;41,34,9;37,35,10;29,37,7;38,37,9;44,38,8;40,38,10;43,39,7;31,40,7;32,40,10;58,40,7;35,42,6;48,42,9;30,43,10;46,44,9;55,45,7;59,45,7;52,46,10;53,46,7;54,46,7;45,47,8;50,49,7
1503	8,19,9;1,19,6;4,21,7;11,23,10;5,23,8;0,24,8;7,25,7;13,26,9;9,27,10;21,28,7;24,29,8;15,30,6;16,30,6;10,31,8;17,33,7;28,34,7;27,34,7;22,35,6;26,35,6;35,37,7;42,37,8;38,38,6;40,39,9;33,39,10;43,40,7;34,41,6;39,41,8;19,42,8;45,42,9;55,43,8;30,44,8;50,44,9;52,44,8;36,45,7;54,45,7;56,46,7;59,47,9;47,49,8;49,50,10;58,52,8
1504	10,19,7;1,20,7;13,21,9;7,21,10;0,22,9;4,23,10;11,24,9;3,25,8;6,25,6;2,26,9;17,26,8;22,27,6;18,27,9;23,28,10;29,29,9;21,30,8;24,31,9;27,31,7;25,32,9;43,32,8;30,32,6;35,33,7;40,33,8;36,34,6;32,34,7;33,35,8;20,37,6;31,37,10;41,38,10;45,38,6;42,39,9;59,39,9;49,40,9;47,41,6;54,41,6;48,41,6;57,43,6;46,45,7;51,47,10;52,48,7
1505	6,19,8;1,20,6;7,20,8;3,20,7;12,21,10;0,21,9;13,22,8;14,22,6;11,24,7;25,24,10;28,25,7;15,26,10;20,27,6;4,28,7;29,28,6;24,28,7;23,29,8;17,30,7;22,32,8;33,32,6;27,33,10;42,33,7;43,33,7;35,34,6;36,34,6;41,35,6;37,35,6;40,35,6;38,37,9;58,37,7;44,38,9;50,38,6;54,39,8;51,39,8;46,39,10;45,40,7;59,40,8;52,41,6;57,43,6;48,45,10
1506	13,19,8;9,19,9;14,20,8;0,21,6;1,21,10;8,22,8;10,23,8;3,23,7;29,24,7;12,25,7;21,25,9;27,25,8;5,26,8;15,26,9;16,27,10;23,28,8;24,29,7;26,30,6;22,30,7;37,32,10;31,33,10;19,34,9;40,34,6;39,34,10;34,35,10;30,35,8;44,36,6;36,36,7;58,38,10;33,40,8;56,40,7;42,42,6;57,42,7;54,42,10;51,43,8;52,43,7;55,43,9;49,44,9;53,44,9;46,45,8
1507	5,19,10;7,20,6;12,21,6;9,21,7;8,22,7;6,22,9;0,23,10;3,23,8;13,24,6;21,24,6;14,25,10;25,25,9;20,25,7;29,26,10;16,26,10;17,27,9;28,28,8;24,28,6;27,29,9;43,30,9;18,31,6;40,31,8;32,32,8;38,32,6;33,32,8;34,33,6;30,33,9;44,34,10;42,35,9;58,35,8;35,37,7;56,37,7;45,38,7;47,40,7;57,40,6;54,41,9;46,43,9;53,43,9;49,44,7;59,45,7
1508	10,19,9;11,20,7;13,20,7;7,21,6;9,21,9;4,22,7;6,23,8;2,23,9;22,23,6;5,24,7;8,25,9;29,26,6;26,27,8;18,27,6;17,28,9;24,30,6;16,30,8;27,31,6;36,31,10;43,32,7;25,34,6;41,34,6;15,35,7;31,35,7;44,36,7;37,36,6;42,38,9;32,38,9;33,39,10;48,39,10;47,41,9;50,41,6;54,43,10;59,44,10;57,46,7;35,47,7;46,47,7;52,48,8;45,49,9;55,53,10
1509	0,19,7;8,19,7;2,20,10;6,20,7;7,21,8;10,22,9;9,22,10;1,22,6;11,23,8;13,24,9;23,25,6;26,25,9;25,27,8;22,27,8;15,28,7;29,28,7;18,28,8;21,31,8;16,31,7;31,31,6;32,32,7;36,32,8;19,33,10;43,34,7;33,35,7;42,35,6;30,36,6;34,37,7;39,39,6;54,39,9;47,39,7;49,40,6;58,40,7;56,41,10;59,41,10;57,43,9;51,44,8;48,45,10;37,46,9;45,47,7
1510	14,19,7;13,20,10;12,21,9;9,23,8;2,23,10;1,24,6;0,24,6;6,25,6;27,25,10;4,26,7;21,26,9;22,26,9;28,27,7;11,31,9;16,31,8;18,32,9;29,32,6;15,32,8;26,33,8;32,33,8;33,34,8;37,35,9;43,35,9;17,37,6;39,37,7;31,38,9;41,39,8;44,39,10;46,39,9;30,40,7;50,40,7;45,40,9;56,41,7;34,44,8;54,44,9;51,45,8;59,46,10;52,46,9;57,47,8;47,51,6
1511	4,19,9;9,20,9;11,21,6;7,22,7;5,22,8;0,23,6;3,24,7;13,24,7;10,25,10;27,25,10;26,25,6;23,26,9;12,27,10;18,27,10;28,28,10;29,28,9;21,29,6;16,30,7;17,31,9;36,32,6;15,33,7;37,34,9;33,34,7;38,35,7;32,35,7;43,36,7;34,37,9;40,37,10;30,38,8;47,39,7;31,40,10;58,40,9;56,40,8;55,41,10;54,42,9;52,44,8;46,45,9;53,45,10;59,46,9;48,50,7
1512	8,19,7;12,20,7;14,21,9;1,21,9;4,22,7;7,22,6;2,22,10;3,24,10;13,24,9;28,24,7;21,25,6;16,26,10;11,27,9;26,28,8;15,29,8;22,29,7;24,30,8;19,31,6;20,32,7;36,32,8;27,33,8;39,34,7;41,34,9;33,34,7;38,35,10;35,36,8;31,38,10;40,38,7;43,40,7;44,41,10;57,42,6;49,42,9;58,42,9;53,44,9;55,44,6;48,45,6;50,45,7;47,45,8;59,46,9;56,47,6
1513	14,19,7;3,19,8;8,22,8;5,22,10;1,23,7;13,24,8;7,26,10;2,26,8;6,27,6;23,27,7;11,28,6;29,28,7;18,29,8;16,29,9;19,30,6;27,31,9;25,31,10;28,31,10;15,33,9;17,34,10;31,34,10;41,34,6;38,35,9;33,36,8;35,37,7;37,37,10;36,38,10;30,38,8;58,38,10;53,40,7;39,41,6;50,42,10;52,42,9;34,43,10;57,44,8;54,45,8;49,46,6;48,46,10;59,50,6;51,51,10
1514	8,19,10;10,20,6;14,21,9;5,21,10;4,22,10;6,23,10;0,24,6;1,24,9;11,25,8;22,26,10;24,26,10;19,27,6;23,27,9;2,28,8;15,30,8;16,30,9;21,31,6;20,31,10;28,32,8;44,32,7;40,34,8;25,35,10;39,35,10;31,35,7;36,36,10;32,36,6;38,37,7;42,37,6;46,37,10;30,38,10;52,38,9;37,40,6;50,40,9;48,41,8;54,41,9;53,42,8;45,43,6;57,46,9;51,47,10;49,54,9
1515	1,19,10;11,19,6;0,20,10;10,21,6;6,22,8;2,22,7;8,23,6;7,23,8;28,23,10;4,24,8;3,25,9;27,27,10;26,28,10;16,29,8;24,29,9;22,29,6;23,30,7;18,31,7;29,32,9;44,33,10;37,34,8;40,35,9;33,35,9;30,36,8;19,37,6;41,37,10;42,38,8;43,38,9;56,39,10;34,40,9;54,40,8;50,40,6;49,41,9;48,41,9;55,43,8;52,43,10;32,44,7;53,44,6;47,45,8;51,46,10
1516	10,19,8;7,19,8;13,20,6;6,20,8;14,21,7;2,22,10;9,23,10;1,23,9;27,23,9;0,25,9;22,25,7;25,25,6;3,27,7;16,28,6;18,28,10;17,29,7;20,29,8;19,30,6;28,31,6;21,32,6;33,32,6;30,33,9;40,34,7;41,34,10;43,35,8;32,35,8;44,35,6;35,36,10;37,37,7;53,37,7;55,38,8;50,39,8;52,39,7;34,40,6;45,40,8;46,42,6;56,42,7;49,44,7;59,45,7;47,46,6
1517	3,19,6;8,20,6;14,22,6;5,23,10;1,24,6;10,24,9;11,25,6;7,25,10;4,26,8;27,26,8;24,27,10;21,27,9;22,28,9;16,29,9;28,30,6;15,31,7;2,33,7;19,33,7;18,34,8;39,35,6;20,37,9;30,37,8;37,37,6;35,38,8;41,39,7;33,39,6;40,40,8;34,41,9;32,41,10;49,41,10;44,44,10;59,44,9;50,44,8;52,45,8;51,45,6;47,45,7;46,46,9;55,46,7;45,47,9;56,49,9
1518	8,19,6;7,19,9;12,20,6;11,20,8;10,20,10;0,21,7;1,21,8;13,21,8;3,22,10;18,22,6;15,25,7;29,26,6;2,28,10;24,28,9;28,29,6;22,30,7;16,30,7;20,30,9;26,31,10;42,31,6;27,32,7;44,34,7;39,34,9;31,35,7;32,35,7;40,36,10;30,36,8;34,36,9;38,38,7;54,38,6;48,38,7;41,39,6;50,40,6;59,41,9;49,41,10;55,41,9;45,42,9;57,42,6;47,43,9;51,46,6
1519	12,19,10;6,19,8;2,20,7;8,20,10;9,21,6;0,21,10;5,22,8;3,22,6;29,22,6;11,24,9;20,25,8;17,25,7;1,26,6;22,26,9;19,27,6;23,28,7;24,28,7;27,28,7;28,29,10;43,29,6;25,33,10;39,33,8;36,34,8;34,34,9;32,34,7;30,35,6;42,35,9;35,35,7;33,36,8;57,36,7;38,37,7;56,37,7;45,37,8;47,38,8;49,38,8;50,39,10;53,40,6;58,41,8;54,43,7;55,44,10
1520	13,19,10;12,20,7;6,22,6;9,22,8;11,23,7;8,23,6;1,26,9;14,27,8;10,27,7;25,27,10;0,28,9;18,28,6;27,29,10;16,29,9;19,30,6;20,31,10;17,32,7;22,32,6;37,32,9;23,33,8;38,33,6;21,34,8;42,35,7;35,35,7;43,36,9;40,37,7;39,38,7;31,39,10;56,39,10;54,40,7;36,42,6;53,42,10;30,43,10;57,43,8;59,43,6;58,44,7;52,44,6;51,45,7;46,46,8;50,49,6
1521	9,21,8;8,22,8;11,23,9;6,23,9;12,23,7;4,24,7;10,24,6;0,25,6;14,25,8;7,26,6;20,26,7;21,27,9;25,27,8;16,28,8;17,29,8;29,30,6;27,31,6;19,32,9;24,32,9;30,32,7;34,33,9;40,33,10;33,34,7;23,36,7;43,36,7;36,36,7;37,37,10;44,38,8;48,38,9;35,39,9;53,39,7;38,40,6;58,40,8;50,41,6;59,42,9;47,43,8;49,43,8;54,44,6;56,44,6;55,45,7
1522	12,19,6;6,20,10;4,20,9;13,21,9;10,21,7;11,22,7;1,22,6;9,23,8;22,24,7;7,27,6;28,27,9;27,28,10;0,29,9;20,30,8;15,30,10;16,31,8;26,31,7;21,32,8;24,32,10;18,33,8;36,33,7;42,34,9;35,34,10;38,35,6;44,36,8;37,37,9;32,37,7;33,37,7;34,39,8;52,39,10;51,39,9;30,40,6;54,40,9;47,40,9;46,41,9;59,43,10;53,43,7;58,44,10;49,45,7;48,46,10
1523	4,19,7;5,19,8;11,20,9;7,20,10;1,21,6;13,22,7;0,22,8;2,23,9;3,24,10;17,24,6;16,27,8;23,27,7;20,28,9;25,29,9;27,30,7;26,30,8;14,31,10;18,31,7;34,31,8;22,32,7;38,32,7;29,33,7;33,33,6;36,34,10;37,34,7;44,35,10;31,37,9;32,37,6;58,37,10;42,38,7;57,38,10;41,40,8;59,44,10;51,44,6;50,44,7;54,45,8;52,46,7;48,46,7;45,48,8;46,50,10
1524	14,20,7;6,20,7;5,21,9;10,21,6;13,22,6;8,22,10;9,24,7;7,24,7;2,25,6;3,26,8;29,26,6;16,27,9;27,27,6;23,28,9;24,30,9;19,30,8;18,30,10;21,31,9;37,31,8;26,32,7;17,33,6;30,33,8;38,33,8;42,34,6;36,34,9;31,35,6;32,36,6;44,37,9;41,37,8;43,38,10;49,38,10;54,39,9;52,40,8;45,40,8;59,41,8;56,41,10;48,41,6;46,43,6;58,43,6;51,46,9
1525	13,19,6;14,19,8;4,20,9;6,20,7;9,21,8;7,21,10;1,22,6;0,22,9;10,23,6;26,23,9;11,25,8;29,25,7;20,26,6;24,26,10;28,26,8;17,27,9;27,27,10;23,28,10;15,29,8;44,29,8;38,31,9;42,32,7;31,33,8;37,34,6;36,34,6;22,35,10;32,35,6;40,36,7;35,36,7;33,37,6;53,37,10;58,37,7;57,38,10;55,38,10;51,38,10;59,39,8;48,41,8;52,41,9;46,42,10;50,44,10
1526	5,19,10;2,19,6;10,20,10;4,20,9;11,20,10;0,21,9;13,21,6;14,21,8;9,22,6;23,22,9;20,25,10;19,25,7;28,26,9;8,27,7;17,28,10;24,28,10;22,29,9;27,29,6;18,30,7;36,30,8;21,31,9;41,31,9;33,32,9;42,32,7;43,33,9;38,33,7;30,34,7;37,34,8;45,34,10;39,35,7;50,38,8;55,39,9;59,39,6;53,40,9;40,41,8;49,42,10;46,42,6;51,42,10;54,43,7;52,44,8
1527	12,19,10;9,20,10;0,21,8;13,21,9;10,21,9;8,22,10;3,23,9;4,24,10;1,24,9;19,24,9;16,26,8;2,27,10;27,27,9;28,27,10;15,29,7;23,31,9;17,32,10;20,33,6;24,34,10;21,35,9;44,36,6;32,36,8;40,37,9;43,37,8;31,38,8;30,39,7;42,39,7;35,40,9;50,40,7;46,41,6;41,43,7;52,43,6;53,43,7;54,45,7;37,46,10;56,46,6;49,47,6;55,48,7;58,48,10;47,50,6
1528	11,19,8;13,19,9;12,19,8;14,22,9;7,22,6;2,24,10;6,24,7;1,24,6;3,25,7;21,25,7;26,25,8;10,26,9;25,26,7;19,26,10;29,27,7;17,28,9;27,28,6;20,28,7;24,31,8;36,31,10;16,32,6;35,33,7;34,34,8;43,35,9;38,36,8;39,37,7;32,38,7;31,38,9;40,39,8;48,41,10;54,42,8;45,43,9;56,43,6;59,45,6;41,46,8;46,47,8;47,47,9;53,47,10;50,48,9;55,49,10
1529	12,19,9;8,20,8;11,20,9;3,21,9;9,21,8;13,22,9;6,22,6;0,23,10;18,23,9;14,24,8;5,25,8;29,25,6;20,26,9;23,27,9;27,27,8;24,28,9;17,28,10;15,29,10;21,31,10;33,31,6;26,32,8;38,32,9;34,32,6;32,33,7;35,34,7;41,34,6;37,35,9;43,36,6;31,37,9;51,37,6;57,38,7;44,39,7;47,40,8;49,41,7;58,42,8;59,43,10;54,43,6;53,44,10;48,45,10;50,50,8
1530	12,20,7;13,21,6;0,22,9;2,22,7;11,23,7;8,23,6;7,24,7;6,25,6;9,26,8;14,27,10;21,28,6;15,28,6;25,29,6;16,29,6;26,29,6;29,30,7;23,30,8;19,31,9;32,31,7;27,33,6;33,33,8;20,34,7;30,35,7;38,35,7;41,36,10;31,36,9;43,36,6;40,38,8;42,39,8;36,41,8;57,41,10;52,42,6;45,44,6;58,45,8;55,46,6;48,46,7;51,47,9;53,48,7;56,48,10;59,51,10
1531	11,19,10;8,19,6;13,19,8;12,20,8;3,21,6;14,21,9;9,22,6;2,22,8;18,22,8;10,23,9;4,25,6;25,25,9;17,26,7;23,27,7;21,27,7;15,28,9;29,28,10;22,29,7;37,29,8;16,31,7;26,32,10;33,32,6;36,32,8;32,33,10;44,34,9;41,34,8;35,36,6;30,36,10;52,36,8;34,37,7;49,37,9;53,38,9;50,38,6;59,39,9;42,40,10;55,40,6;48,40,8;45,41,8;46,41,6;47,43,8
1532	1,19,8;0,20,8;2,20,7;12,21,6;11,22,7;5,22,6;9,23,10;14,23,6;26,23,9;4,24,7;17,25,10;3,26,8;24,27,8;20,27,6;25,28,9;18,29,6;22,29,10;19,29,7;23,30,6;27,31,6;30,32,8;40,32,6;35,33,6;42,33,10;37,33,8;41,34,7;32,34,6;36,34,10;33,35,10;58,37,8;46,37,8;49,38,10;43,39,8;57,40,10;55,40,9;54,41,10;47,42,9;53,42,7;51,44,9;45,45,10
1533	7,19,7;14,20,7;1,20,9;13,21,9;4,21,7;12,21,10;3,22,9;5,23,10;29,25,9;6,26,6;25,26,9;10,27,6;27,27,6;23,27,8;19,28,8;28,28,7;26,29,7;22,30,6;17,31,6;39,31,8;16,32,8;37,32,6;32,33,9;34,34,6;41,34,10;44,35,9;33,35,7;42,35,10;35,37,7;54,37,9;57,37,6;36,38,8;53,38,10;45,38,6;47,39,10;58,39,9;49,40,10;48,40,10;50,43,10;55,45,7
1534	3,20,10;13,20,6;1,21,9;5,21,9;11,22,9;14,22,7;7,23,8;0,23,9;9,24,8;24,24,6;19,25,9;23,26,9;20,26,10;4,27,7;18,27,6;22,27,9;21,28,7;25,28,6;34,28,6;26,29,8;16,31,6;39,31,10;36,31,10;33,33,9;38,34,7;44,34,7;42,36,7;41,37,10;43,37,7;52,37,7;59,38,7;54,38,6;57,39,8;46,39,6;51,40,10;32,41,9;48,41,9;47,43,7;56,43,8;50,45,6
1535	12,19,10;6,19,6;9,20,8;7,20,9;1,21,10;3,21,6;11,22,9;13,22,8;21,23,6;0,24,6;8,25,8;24,25,7;27,25,6;18,26,7;19,26,7;17,27,6;29,28,9;28,29,9;15,30,9;43,31,6;31,31,9;41,32,10;40,33,7;44,34,10;30,36,7;35,36,10;37,37,7;39,38,9;33,39,9;20,40,7;50,40,9;47,41,9;49,41,9;51,42,6;57,42,8;46,43,9;45,43,7;59,44,7;48,46,9;52,48,8
1536	2,20,10;11,21,9;0,21,10;3,21,8;14,22,7;9,22,10;12,23,6;7,23,8;4,24,7;19,24,8;24,25,8;8,26,7;23,26,7;21,27,6;18,29,8;16,29,9;28,29,6;20,30,6;25,31,9;38,31,10;27,32,8;41,32,6;30,35,7;36,36,6;42,36,6;35,37,8;37,37,7;31,38,9;47,38,10;40,39,8;59,39,9;39,40,6;52,40,6;56,41,9;49,41,6;50,43,7;58,43,6;51,43,8;46,44,10;54,45,8
1537	10,19,6;14,20,8;6,21,7;0,21,9;9,21,10;8,22,9;2,23,6;3,23,9;4,24,8;29,24,8;7,25,9;26,26,7;28,27,6;20,28,8;18,29,9;21,30,9;27,32,6;15,32,9;23,34,7;24,35,6;36,36,7;37,37,8;31,37,10;34,38,9;43,39,9;44,39,10;42,39,8;38,40,10;49,40,10;32,41,8;45,41,6;30,43,10;52,43,9;54,43,8;55,44,10;57,45,9;51,45,9;53,46,6;48,48,8;59,49,7
1538	9,19,7;8,20,7;3,20,8;11,20,7;2,22,7;12,22,10;14,23,7;13,24,7;5,25,10;28,25,10;7,26,6;16,27,7;25,28,7;27,28,7;22,28,9;29,29,10;23,29,7;20,30,9;21,31,6;35,31,9;31,32,10;41,33,10;15,34,7;34,34,7;39,35,8;32,36,7;37,37,10;36,37,6;33,38,8;46,38,9;44,40,6;47,41,6;52,41,8;53,42,6;49,42,9;45,43,9;58,44,6;56,44,9;57,45,8;55,48,9
1539	2,19,6;13,19,9;5,21,7;10,22,7;0,22,9;9,23,7;1,23,6;8,24,10;11,24,10;18,25,7;17,26,7;22,26,7;6,27,9;26,27,7;16,27,8;20,28,10;27,28,7;24,30,9;44,30,10;19,32,7;32,32,10;31,33,9;23,34,9;38,35,10;33,35,9;42,36,10;43,37,7;34,38,7;40,39,9;59,39,8;57,39,9;39,40,8;45,40,10;49,41,6;53,41,9;47,41,6;56,44,6;51,44,7;52,45,10;58,46,6
1540	9,19,6;8,20,8;13,20,8;6,21,7;3,21,8;14,22,9;2,23,6;5,24,8;11,25,9;12,27,6;25,27,10;24,27,9;22,28,10;26,28,9;15,29,6;20,29,10;29,29,7;16,30,6;43,31,9;27,32,7;32,32,10;33,34,6;37,35,10;18,36,7;31,37,6;34,37,7;30,37,6;41,38,6;35,38,9;51,38,8;36,40,6;45,40,7;46,40,6;58,41,10;59,43,10;47,43,9;50,44,7;56,45,10;57,47,8;54,48,7
1541	9,19,8;0,19,9;8,20,8;10,20,10;2,21,10;14,22,7;1,22,8;7,22,6;4,23,10;17,24,10;25,26,7;24,26,10;29,27,10;11,28,9;23,28,6;28,28,9;20,29,6;16,29,8;22,30,6;36,30,10;34,31,9;32,31,7;21,32,10;44,32,6;31,33,10;37,34,8;43,34,8;41,36,9;45,37,9;35,39,6;38,40,8;46,40,6;56,40,6;55,41,6;54,42,8;51,42,10;49,43,8;58,44,7;47,45,10;50,46,7
1542	1,19,9;10,20,9;11,21,7;13,21,7;14,22,8;9,22,6;4,22,9;12,23,10;16,23,6;6,24,10;29,25,9;23,26,7;28,27,8;5,29,9;21,29,6;20,29,9;17,30,10;15,31,8;24,32,8;26,33,10;31,33,10;42,34,6;32,34,10;34,35,6;30,35,7;40,36,6;44,37,9;37,37,8;39,39,8;46,39,10;36,40,6;50,40,6;58,41,9;55,41,6;51,41,7;54,42,10;49,43,8;52,44,8;47,44,9;59,46,10
1543	2,19,6;3,19,7;5,19,7;0,21,9;8,21,10;14,22,9;13,23,7;1,24,6;6,26,7;19,26,8;25,26,9;11,28,9;26,29,8;27,29,6;24,29,6;20,31,9;17,31,10;15,32,10;29,34,8;37,34,9;28,35,10;38,35,8;40,35,8;36,37,8;39,37,10;41,38,8;32,38,10;31,39,7;42,40,8;48,40,7;45,40,9;33,42,7;46,42,7;49,43,6;56,43,9;51,44,8;53,45,7;52,46,6;55,47,6;57,48,6
1544	0,19,6;6,19,10;12,21,9;8,21,8;14,23,8;5,23,9;10,24,10;7,24,8;11,25,7;24,26,6;22,26,7;2,27,6;20,27,10;29,28,10;19,29,10;27,30,8;21,31,6;15,31,6;25,32,10;43,32,6;23,33,6;38,34,8;34,35,8;41,36,9;37,36,8;36,37,9;44,38,8;39,38,8;42,39,7;33,40,7;55,40,10;57,40,8;46,41,6;47,41,7;58,42,8;50,43,9;49,43,7;52,44,9;59,45,8;48,46,8
