2190	
2191	4,25,10;9,25,6;13,25,8;10,26,8;3,26,9;11,28,6;0,29,9;8,29,9;28,29,10;7,30,6;16,31,7;6,32,9;18,33,10;26,33,7;23,34,7;29,35,6;24,35,8;17,36,8;20,37,6;38,37,6;15,38,8;36,38,7;30,39,10;40,40,8;43,40,6;32,40,10;44,42,7;31,42,9;35,43,8;34,44,10;49,44,9;59,45,10;47,45,8;46,46,9;45,46,8;55,47,9;54,47,10;57,48,6;51,51,7;56,52,8
2192	1,25,8;11,26,9;8,26,8;9,26,10;0,27,10;6,27,8;10,27,6;13,28,10;7,29,8;3,30,6;27,31,8;23,31,6;28,32,7;20,32,9;21,32,10;16,33,7;15,33,9;24,34,10;42,34,9;17,35,10;26,37,10;34,37,9;37,38,7;44,39,9;35,39,6;31,40,7;33,40,8;39,41,6;43,42,10;47,42,9;38,43,8;59,44,8;55,45,10;48,47,7;58,47,8;57,48,7;51,48,7;56,49,9;50,51,9;53,54,7
2193	9,26,6;3,27,9;11,27,6;0,28,6;10,29,8;2,30,7;1,30,10;8,31,9;14,31,10;26,31,6;22,32,8;6,33,8;23,33,9;20,34,8;24,34,8;17,34,8;28,35,10;29,37,7;25,37,8;32,38,9;18,39,10;38,39,10;35,40,6;34,40,9;40,41,10;36,41,10;30,42,10;37,43,10;56,43,7;41,44,6;49,44,7;50,44,10;39,45,6;54,45,8;51,45,7;47,46,9;58,46,8;46,49,9;45,49,8;55,52,9
2194	10,25,10;8,25,10;12,27,6;4,27,8;14,28,8;7,28,7;0,29,7;13,29,7;5,30,9;18,30,9;17,31,7;3,32,9;28,33,8;16,33,6;20,34,8;25,35,10;19,35,6;21,36,7;44,36,10;41,37,9;29,38,7;22,39,8;33,40,6;30,40,9;36,41,7;43,42,8;38,43,10;32,44,10;31,45,7;48,45,8;50,45,8;57,46,6;56,47,7;34,49,10;54,49,6;55,49,9;49,50,10;58,50,6;45,51,10;47,56,8
2195	4,25,10;10,25,9;2,26,9;6,26,9;5,26,7;8,27,7;1,28,7;9,28,7;17,29,6;3,31,9;29,31,10;7,32,10;15,32,10;23,33,7;22,34,6;18,34,8;16,35,10;19,36,10;28,37,7;33,37,6;25,38,9;35,38,9;38,39,7;41,40,8;40,42,8;36,42,10;43,43,8;39,44,7;42,45,10;31,46,6;49,47,8;46,48,6;54,48,8;47,48,7;52,49,9;53,50,9;59,51,7;50,52,6;45,52,7;51,57,6
2196	13,25,10;12,25,9;8,25,7;11,26,8;10,26,8;0,27,10;6,28,6;3,29,9;2,29,7;1,30,6;19,31,7;15,31,6;21,32,8;29,33,8;27,33,6;28,33,10;25,34,10;23,35,10;20,36,7;41,36,8;31,37,9;32,37,8;22,38,9;33,38,7;36,39,7;43,40,8;40,40,6;44,41,10;42,42,7;58,42,6;46,43,10;35,44,8;48,44,7;45,45,10;51,45,8;50,45,9;59,46,7;49,46,9;47,47,10;57,48,10
2197	14,25,9;2,27,7;8,27,7;6,28,6;11,30,6;1,30,10;12,30,10;9,31,7;5,32,9;22,32,6;26,32,7;27,33,7;21,34,10;29,34,9;18,36,9;19,36,10;3,38,9;17,39,8;20,39,8;16,41,6;34,41,8;44,41,10;39,42,7;30,42,8;36,43,9;40,44,9;42,45,10;33,46,9;32,46,7;58,46,8;37,47,8;55,47,6;56,48,10;57,49,7;54,50,7;45,50,9;49,50,9;47,51,10;59,53,9;48,54,9
2198	3,25,10;4,26,6;2,26,10;1,27,6;11,27,9;13,27,9;8,28,9;9,29,10;12,29,6;16,29,8;17,31,7;21,32,7;0,33,9;15,33,8;27,35,10;24,36,7;19,36,6;20,37,6;22,38,9;32,38,8;28,39,7;43,39,10;37,41,6;33,41,7;36,41,8;30,42,7;38,43,10;34,43,6;42,44,7;56,44,7;45,44,9;51,45,8;35,47,8;49,47,6;52,48,9;59,49,9;47,49,7;57,49,10;48,50,7;53,52,7
2199	11,25,7;12,25,6;0,25,9;6,26,9;2,27,9;9,27,8;14,28,6;7,28,8;5,29,6;20,29,6;3,31,6;22,31,10;15,32,7;24,32,10;26,33,6;29,33,6;21,33,10;19,35,9;36,35,10;28,36,7;38,37,9;30,38,7;32,39,8;18,40,10;44,40,7;39,41,6;31,41,9;34,42,9;41,43,7;58,43,8;40,44,6;47,45,9;51,45,8;46,46,10;54,47,7;53,48,7;59,48,7;48,49,10;57,50,8;52,53,10
2200	
2201	9,25,8;5,26,9;11,27,8;0,28,6;12,29,9;8,29,8;4,30,6;7,31,8;6,31,7;19,31,7;18,32,7;21,33,10;28,34,10;3,35,7;25,35,10;15,36,8;20,36,7;24,37,8;29,38,8;43,38,8;23,39,6;37,39,6;41,40,7;40,41,9;36,41,10;33,41,6;34,43,8;30,43,9;39,44,6;35,45,9;50,45,9;48,46,10;51,47,10;58,48,6;59,52,9;54,52,6;47,52,8;57,53,10;53,55,7;55,56,7
2202	12,25,6;6,26,8;1,27,8;2,27,10;9,29,10;13,29,10;14,30,10;3,32,8;24,34,10;16,35,10;0,37,10;26,37,6;18,37,6;7,38,8;21,38,10;20,39,6;28,39,8;19,40,8;15,40,8;30,40,6;31,43,6;32,44,6;37,45,10;34,45,6;29,46,10;42,46,9;40,46,10;33,47,10;35,48,8;50,48,9;43,49,6;48,49,6;54,50,10;53,50,7;55,52,9;45,52,10;46,55,10;52,57,8;57,58,8;58,59,9
2203	2,27,8;12,27,10;11,27,10;0,28,10;1,28,7;14,29,9;10,30,6;3,30,6;9,32,6;24,33,10;17,33,7;8,34,7;27,34,7;16,35,10;25,35,9;19,36,6;20,36,9;26,37,10;41,37,9;18,38,10;35,38,6;31,38,8;42,39,6;23,40,10;36,40,6;37,41,9;40,41,9;44,43,6;47,43,10;33,44,6;57,44,8;34,45,9;56,46,7;55,48,9;51,49,10;52,49,9;48,50,10;50,51,10;49,51,10;58,56,10
2204	13,25,10;1,26,7;8,26,7;9,27,6;10,27,8;4,27,6;6,28,10;12,28,10;29,28,8;14,29,10;5,31,9;26,31,10;21,32,6;16,33,8;24,33,7;25,34,6;27,34,6;20,34,6;22,35,9;19,37,10;34,37,6;36,38,7;30,38,9;44,39,6;43,40,10;33,42,6;41,43,8;40,44,10;39,45,10;49,45,6;57,45,9;38,46,8;45,46,7;51,46,8;53,48,8;58,48,9;52,51,8;48,51,10;50,53,9;54,56,8
2205	12,25,10;7,26,9;1,26,7;4,26,9;11,27,7;9,28,7;3,29,9;10,30,9;2,30,10;17,30,10;14,31,8;21,31,10;24,31,8;15,32,7;20,33,7;19,33,6;23,35,10;26,35,7;28,36,10;31,36,7;22,37,10;41,37,6;37,38,9;34,38,7;39,38,8;30,39,7;43,40,8;40,41,10;35,42,6;46,43,10;38,44,9;55,44,10;48,44,7;49,45,9;45,45,10;53,46,6;52,46,9;59,47,10;57,47,6;56,49,8
2206	1,25,6;9,26,10;4,26,7;11,26,6;10,27,9;3,27,9;12,27,7;2,28,9;22,28,6;7,29,6;6,31,8;16,32,9;25,32,6;28,33,8;18,34,7;20,34,8;15,35,7;26,36,7;21,37,10;43,37,6;19,38,9;32,38,6;42,39,7;39,40,8;40,40,7;44,40,9;41,41,9;31,41,8;36,43,10;57,43,9;34,44,6;52,44,10;45,45,10;58,45,10;50,46,9;49,47,8;54,47,6;46,47,6;48,49,6;53,55,9
2207	
2208	14,25,8;1,25,10;6,26,10;9,27,10;3,28,10;12,29,6;8,30,6;13,31,8;5,32,10;15,32,9;4,33,7;26,33,10;18,34,9;28,35,7;23,36,6;24,36,9;22,37,6;29,38,9;21,38,8;42,38,8;44,39,8;33,40,9;20,41,9;35,41,6;43,41,7;31,42,10;37,43,7;34,44,9;48,44,6;36,45,8;45,45,10;56,45,9;57,46,6;50,46,7;32,47,6;58,47,7;54,49,8;55,50,8;52,51,9;46,52,9
2209	9,25,10;12,25,10;13,26,9;7,26,8;6,26,6;14,27,7;2,28,7;5,28,7;4,29,6;15,30,10;10,31,8;22,31,8;29,32,7;18,32,9;23,33,9;16,33,9;20,34,7;19,35,8;41,35,10;43,36,6;28,37,7;26,38,6;37,38,7;38,38,6;36,39,9;39,40,8;32,40,7;34,41,9;44,42,7;49,42,10;42,43,8;57,44,8;55,45,9;52,45,8;51,46,8;48,47,10;54,48,7;50,48,8;56,50,8;53,54,8
2210	7,26,10;8,27,8;13,28,7;12,28,9;10,29,7;1,29,6;2,30,7;0,30,6;9,31,6;16,31,8;11,32,6;25,32,10;20,33,8;24,34,9;28,36,9;22,36,7;23,37,10;26,37,8;34,37,9;43,38,7;15,39,9;33,39,8;35,40,6;42,41,10;27,42,9;37,42,10;38,43,9;44,43,10;39,44,9;45,44,8;52,45,8;31,46,10;59,46,9;57,47,9;50,47,8;54,47,9;56,49,7;58,49,7;49,50,9;53,52,6
2211	12,25,9;8,26,8;11,26,10;0,27,10;5,27,6;1,30,9;7,30,7;10,30,7;4,31,8;19,32,6;9,33,6;20,33,8;15,34,6;23,34,6;25,35,9;17,35,7;29,36,10;28,37,10;40,37,9;22,38,7;30,38,6;38,39,6;31,39,6;44,40,7;37,41,8;24,42,7;34,43,8;36,44,8;35,45,10;46,45,9;39,47,6;56,47,7;45,48,9;51,48,9;49,49,10;52,50,10;53,50,10;55,51,9;58,51,10;54,52,7
2212	0,25,7;3,25,10;9,26,9;10,26,10;1,27,8;11,27,9;8,28,7;4,28,7;27,28,7;2,29,9;13,31,8;16,32,9;26,32,9;19,32,8;22,35,7;28,36,7;17,37,10;29,37,7;21,38,7;39,38,6;43,39,9;44,40,9;32,40,8;25,43,7;35,43,8;30,44,8;40,45,6;31,45,7;37,46,8;34,48,8;50,49,10;59,49,7;55,50,6;47,50,7;51,51,8;46,51,6;45,53,9;56,53,7;49,54,9;48,55,6
2213	3,25,6;5,26,9;4,27,10;11,28,10;6,28,6;9,29,8;0,30,7;14,33,6;24,34,7;8,35,7;27,35,10;20,37,9;16,37,6;1,39,7;22,39,10;23,40,8;28,41,9;25,42,6;15,43,8;31,43,10;38,44,9;17,46,6;34,46,10;33,46,10;43,48,7;41,49,9;39,50,10;42,50,10;54,50,8;32,51,8;50,52,10;30,53,8;53,53,9;56,54,8;52,55,6;57,56,10;55,56,7;48,57,10;51,58,7;58,60,6
2214	3,25,7;13,27,8;4,28,8;9,28,9;12,29,10;5,29,7;7,29,8;10,31,8;11,32,7;24,33,7;6,34,8;17,35,10;22,36,6;28,37,6;26,37,7;16,38,8;20,39,8;15,40,10;41,40,10;18,41,6;37,41,6;40,41,10;35,42,10;21,43,7;38,45,7;30,46,6;42,46,6;44,46,6;32,48,9;53,48,6;31,49,8;50,49,7;57,50,6;55,50,9;54,51,6;52,52,7;58,52,9;47,52,8;45,53,8;51,56,6
2215	3,25,7;12,25,10;13,26,10;14,26,6;6,27,9;11,28,7;9,28,6;10,29,8;24,29,6;8,30,8;2,31,7;25,34,10;18,35,8;17,37,10;23,37,6;22,37,10;20,38,8;29,39,9;16,39,8;30,40,9;26,41,7;33,41,6;34,43,7;41,43,7;36,44,7;39,44,6;40,45,8;38,45,9;44,46,9;35,47,10;45,47,7;56,47,10;46,50,8;57,50,9;58,50,6;53,51,10;51,51,9;54,52,8;59,52,7;49,53,10
2216	6,25,10;4,25,10;7,27,8;0,28,9;13,28,8;1,29,9;14,30,7;12,30,10;3,31,10;24,31,10;5,32,9;29,32,6;23,32,9;18,33,9;22,34,9;28,35,10;17,35,7;15,36,6;21,37,6;16,38,6;34,39,7;42,39,7;38,39,9;32,40,10;37,40,6;33,41,7;31,42,9;44,43,8;36,43,8;45,43,10;56,44,6;54,45,7;39,46,9;50,46,7;53,47,10;52,47,6;46,49,10;47,50,6;57,51,9;59,55,6
2217	10,26,7;2,29,6;11,29,9;14,29,7;5,30,6;1,30,10;4,31,10;6,32,8;3,32,8;22,32,6;13,34,10;29,34,7;26,35,10;23,35,7;16,36,10;18,37,8;28,38,9;19,39,10;27,39,6;35,41,6;37,41,7;17,42,10;40,43,8;41,43,7;30,44,7;44,44,6;43,45,9;39,45,8;32,46,6;46,46,8;42,47,8;51,47,6;48,49,7;52,49,10;57,50,8;59,51,8;55,51,8;53,51,8;54,52,8;49,53,10
2218	5,25,10;14,25,8;9,26,8;6,26,10;1,28,10;0,28,10;12,29,6;3,30,10;28,30,7;7,31,10;25,31,10;19,32,8;2,33,7;15,33,6;26,33,9;16,34,10;27,34,10;24,35,9;33,35,9;21,37,7;29,38,7;37,38,6;30,38,7;42,39,7;32,40,9;40,40,10;34,41,8;35,41,8;39,42,6;36,43,9;59,43,7;56,44,10;50,44,10;54,45,8;51,46,8;49,48,10;45,48,6;58,49,10;47,50,7;46,52,7
2219	3,25,10;7,26,10;9,27,7;4,27,8;12,28,8;1,28,8;2,29,10;14,29,7;0,30,9;6,31,7;25,31,9;26,32,9;22,32,6;20,33,10;23,34,10;16,34,7;29,35,6;24,35,7;21,37,9;19,38,9;42,38,8;33,39,8;40,39,6;43,39,7;31,40,6;30,41,7;44,41,10;35,42,7;45,43,8;36,44,10;47,44,9;34,45,7;48,45,9;57,47,6;50,47,10;55,48,8;49,49,9;53,49,7;58,50,7;51,51,9
2220	8,25,6;7,27,10;0,28,9;1,28,7;11,28,7;4,29,9;6,29,6;2,30,7;29,30,10;10,31,9;20,31,9;3,33,10;21,35,10;26,36,7;19,36,7;22,37,7;23,37,7;18,38,7;33,38,7;28,39,9;17,40,7;34,40,9;39,41,10;41,42,6;38,43,6;43,43,6;44,45,9;31,46,6;58,46,7;32,47,8;36,48,9;56,48,8;52,49,6;48,50,6;46,51,9;47,51,10;53,52,7;55,53,6;45,55,10;57,56,7
2221	9,25,8;10,25,8;6,26,6;5,26,6;0,27,7;1,28,9;14,29,10;2,30,9;8,31,7;12,32,6;24,32,7;27,33,8;26,33,6;28,34,7;29,34,7;16,34,9;21,35,9;15,36,8;17,37,10;35,37,9;20,38,8;34,38,9;31,39,6;42,40,7;37,40,8;39,43,9;36,43,10;43,44,10;46,44,8;38,45,7;41,46,8;55,46,6;56,47,7;50,47,9;58,48,8;47,49,9;54,50,9;45,50,8;59,51,8;53,55,6
2222	7,25,6;4,26,8;8,27,9;12,28,7;14,28,6;10,29,8;3,29,8;6,30,6;5,31,9;25,31,8;9,32,7;27,32,9;17,32,6;23,35,10;28,36,8;29,36,6;15,37,10;24,39,9;32,39,7;18,40,8;40,40,6;22,41,9;38,41,10;37,42,8;35,42,9;30,42,9;39,43,6;31,43,8;52,44,6;33,45,7;34,46,10;55,46,6;59,47,9;47,47,8;48,47,8;45,48,8;57,49,9;53,51,10;50,52,9;46,53,6
2223	5,25,7;10,26,8;12,28,6;2,29,9;6,30,6;3,30,9;7,30,7;1,31,6;11,31,6;29,32,9;20,33,7;8,34,8;23,34,7;25,35,9;28,36,10;15,37,8;26,39,9;27,39,8;24,41,10;16,42,9;31,42,7;41,43,7;35,43,6;32,44,7;44,44,6;38,45,6;39,45,10;36,45,7;33,46,7;46,47,6;37,48,9;58,51,6;57,51,6;54,52,10;59,54,7;47,54,7;51,54,9;49,55,9;56,60,9
2224	2,25,7;5,26,6;9,27,10;3,27,6;0,28,8;12,29,9;11,29,7;1,31,9;20,31,7;13,32,7;22,33,7;17,33,8;21,34,7;4,35,7;23,35,10;16,38,9;29,38,10;18,39,9;15,40,10;35,40,6;32,41,6;19,42,7;36,43,7;40,43,10;33,46,10;43,48,7;34,48,7;41,49,8;44,50,10;56,50,6;46,51,7;31,52,6;55,52,6;53,52,7;47,53,6;57,53,8;50,53,7;48,56,9;58,56,7;54,57,8
2225	13,26,8;3,26,9;1,27,7;2,27,9;12,27,6;8,28,8;5,29,7;11,31,8;4,31,8;22,32,9;0,33,7;25,33,7;27,33,10;20,34,7;15,34,7;21,35,8;18,35,9;26,37,7;23,38,9;30,38,7;40,38,7;16,39,9;39,39,9;31,39,9;36,40,9;38,41,7;34,42,6;41,43,8;51,43,9;35,44,9;33,46,10;57,46,8;49,46,6;46,47,10;54,47,10;52,48,7;50,48,8;58,49,6;56,50,10;48,51,7
2226	1,25,9;3,25,9;2,26,9;4,26,8;7,27,7;0,27,8;10,28,9;8,28,6;28,30,10;11,31,6;15,31,6;12,32,8;26,32,6;22,33,10;21,33,6;17,35,7;25,35,9;19,36,6;37,36,6;20,37,9;32,37,6;35,38,7;33,39,10;18,40,6;44,40,8;39,42,10;43,43,10;41,43,10;45,43,9;40,44,7;54,45,10;34,47,7;59,47,6;50,47,10;49,48,6;57,48,6;52,51,9;51,51,9;47,52,10;53,53,8
2227	11,25,9;5,25,6;10,26,6;3,26,7;14,27,8;0,27,6;6,28,6;7,29,8;1,30,6;16,30,10;29,31,7;15,32,8;23,33,8;19,34,8;8,35,10;22,36,10;18,36,6;17,37,9;28,37,6;41,38,9;42,39,7;35,39,6;40,40,7;33,40,6;32,41,7;34,41,10;20,42,9;37,43,8;36,44,8;46,44,10;56,44,7;47,45,10;39,46,10;59,47,9;57,47,6;51,48,10;45,48,9;50,49,7;52,50,10;58,51,7
2228	2,25,9;6,26,6;10,28,7;5,28,10;11,29,7;7,29,9;0,30,8;1,31,6;18,31,8;16,32,10;13,33,6;28,33,9;22,33,8;4,34,9;23,34,8;17,34,6;25,35,6;27,37,6;32,37,8;21,39,9;43,39,7;38,40,6;30,40,6;41,42,6;35,43,9;44,43,6;24,44,7;42,45,7;57,45,9;39,46,7;47,46,7;50,47,6;52,48,7;37,49,8;49,49,6;58,50,9;48,51,9;59,51,7;56,52,8;53,58,8
2229	0,25,8;3,25,6;1,26,10;11,26,7;4,27,9;13,28,8;7,28,9;2,29,6;15,29,7;8,30,7;20,31,7;26,31,8;22,32,8;14,33,9;19,33,10;27,34,7;16,34,7;21,35,7;23,36,8;43,36,10;38,38,6;31,39,9;40,40,10;28,41,10;32,41,6;35,42,9;30,42,8;34,43,7;33,45,8;53,45,10;41,46,10;45,46,10;58,47,8;51,47,8;46,48,10;52,48,6;56,49,10;57,50,9;54,51,6;49,52,8
2230	8,26,7;10,26,8;2,27,9;13,27,10;1,27,10;5,28,10;7,28,6;0,29,6;14,30,10;26,30,9;23,31,8;25,31,7;6,32,8;21,32,8;27,33,6;19,33,8;24,34,10;29,35,8;37,36,6;28,37,10;15,38,8;34,38,10;39,38,10;33,39,10;35,39,7;40,40,8;44,40,6;31,41,7;36,42,8;53,44,7;41,45,6;51,46,7;58,46,6;56,47,10;45,48,8;50,48,8;48,48,6;46,49,7;49,49,9;52,54,9
2231	9,25,6;12,26,8;11,26,10;6,27,9;7,28,8;3,28,6;0,29,6;5,31,7;13,32,6;17,32,6;18,32,6;14,33,6;20,34,7;29,34,8;22,35,10;26,35,7;16,37,10;28,37,9;15,38,7;27,39,8;40,40,9;30,42,8;32,44,8;35,44,6;33,45,7;31,45,6;37,47,7;41,48,8;39,48,9;47,49,9;54,50,6;59,51,10;44,52,10;49,53,8;50,53,7;56,54,10;48,57,9;58,58,7;53,59,8;45,60,9
2232	
2233	12,25,7;2,26,7;4,28,8;6,28,9;13,29,9;9,29,8;11,30,10;10,30,6;0,31,8;5,32,7;19,32,6;23,33,10;29,34,10;21,35,7;25,36,6;26,37,8;16,37,7;20,38,7;35,38,10;17,39,7;18,40,8;40,40,9;43,42,6;42,43,6;31,43,8;33,43,8;44,44,6;30,44,6;32,45,8;59,45,7;58,46,6;50,47,9;37,48,8;54,49,7;51,50,6;48,51,9;49,51,6;47,51,9;46,52,10;57,55,7
2234	5,25,9;13,25,8;1,26,7;11,26,10;8,27,9;6,27,7;9,28,9;7,28,10;0,29,6;10,30,8;25,31,9;21,32,10;29,33,7;19,33,6;22,33,8;27,34,10;20,34,9;17,35,8;16,36,7;35,36,10;40,37,8;41,39,6;15,40,10;39,40,10;30,41,10;44,42,10;43,42,6;32,43,6;31,43,6;54,45,10;59,46,9;36,47,10;50,47,6;57,48,9;52,49,8;47,50,6;56,51,7;46,51,8;55,52,6;45,53,8
2235	5,25,10;2,26,6;14,26,10;8,27,10;7,27,6;6,28,7;11,29,6;4,29,7;9,30,10;23,30,7;22,31,8;21,33,10;17,33,10;0,34,8;26,34,8;16,35,6;20,36,7;27,37,7;19,37,9;32,38,10;39,38,7;25,39,6;35,39,6;30,40,6;36,40,8;42,40,6;41,41,9;43,43,8;34,43,7;54,43,7;57,44,9;55,45,8;50,46,9;37,47,9;53,48,6;52,49,8;49,50,10;56,50,7;51,52,7;47,57,7
2236	
2237	8,25,7;9,26,6;13,26,8;12,28,8;10,29,10;6,31,7;14,32,7;5,33,6;3,33,8;24,34,9;26,37,6;25,37,9;17,38,8;1,39,9;21,40,9;28,40,8;27,41,6;29,41,7;31,41,9;18,43,8;32,43,10;22,44,7;33,44,7;37,44,6;41,45,10;43,45,7;34,46,6;39,46,6;36,47,6;53,49,6;42,50,8;57,50,6;46,51,6;47,51,8;58,52,7;52,52,10;56,52,8;48,53,9;51,53,9;59,55,9
2238	10,25,9;11,25,7;2,27,9;3,27,10;9,27,8;8,28,9;13,29,6;12,29,6;7,30,6;20,30,7;0,31,7;15,32,9;25,32,7;19,33,8;26,33,9;18,33,6;24,34,9;21,35,8;16,35,9;36,35,7;35,37,7;33,37,6;17,39,10;43,40,6;38,40,7;30,41,7;44,41,6;39,42,8;52,42,7;40,43,9;37,44,6;56,44,10;59,45,6;46,46,7;55,46,7;54,47,6;47,48,8;45,48,10;57,49,8;58,50,10
2239	9,26,8;4,27,6;0,29,9;12,31,10;13,31,9;3,31,8;10,33,7;11,33,6;2,34,8;5,35,7;19,35,10;25,37,7;16,38,9;18,39,9;23,39,8;24,39,7;21,40,10;20,40,7;37,42,8;28,43,7;35,44,7;39,44,7;34,45,9;26,46,7;32,46,6;38,46,6;31,47,9;44,47,6;43,48,7;36,49,10;56,49,7;53,51,7;50,52,10;45,52,10;49,53,8;54,54,6;46,54,6;55,56,9;52,58,7
2240	0,25,6;12,25,7;4,27,10;10,27,9;13,28,9;6,30,7;1,30,10;2,31,8;14,31,10;26,31,7;7,32,10;25,32,8;29,33,7;16,33,9;27,34,7;21,35,9;23,36,8;28,37,9;33,37,9;24,38,7;42,38,10;15,39,6;35,39,8;36,39,7;31,41,8;37,41,7;38,41,8;40,43,8;44,45,10;52,45,6;43,46,7;48,46,9;51,47,9;57,48,10;50,51,8;55,51,8;56,53,6;47,54,8;46,54,7;53,55,10
2241	12,25,6;9,25,10;7,25,6;3,26,7;4,27,9;11,27,10;10,28,9;8,28,7;23,29,6;13,30,9;27,31,8;22,31,8;29,33,10;0,34,6;24,35,6;28,35,7;20,36,7;19,37,7;26,38,9;25,39,9;36,39,10;37,40,10;34,40,6;31,41,9;30,42,9;32,42,6;35,43,8;38,44,7;43,45,7;53,45,10;56,46,8;57,47,9;48,47,9;41,48,10;55,48,10;46,48,6;47,49,8;50,49,9;45,51,6;52,52,8
2242	8,25,10;12,26,6;13,26,6;5,26,6;9,27,6;2,28,10;11,30,10;6,30,6;10,31,9;7,32,6;28,32,10;27,32,6;19,33,10;17,33,9;18,33,7;24,34,6;22,35,6;21,37,8;41,37,9;25,38,6;43,38,6;15,39,9;30,40,6;32,41,10;37,41,8;42,41,6;33,42,10;44,43,8;39,45,9;31,46,6;54,46,8;53,47,10;56,47,10;50,48,6;47,49,8;46,50,10;49,51,8;57,51,10;59,52,10;58,53,9
2243	5,25,6;6,25,7;14,25,7;4,26,9;0,27,8;12,27,8;3,27,6;10,29,10;13,30,8;24,30,10;8,31,8;28,31,8;17,32,9;20,32,10;22,32,10;19,33,9;23,33,6;15,34,6;40,34,9;29,35,9;16,37,10;41,37,6;32,38,9;39,39,9;38,39,7;37,39,10;44,40,9;42,41,10;30,42,10;58,42,6;49,43,6;52,44,8;56,44,7;54,45,9;35,46,8;47,46,8;50,47,7;46,47,8;59,49,8;53,50,8
2244	8,26,9;4,26,10;1,27,7;11,28,9;5,28,10;2,30,9;10,30,9;6,31,10;29,31,6;14,32,7;21,32,6;24,33,8;23,34,10;17,35,8;9,37,7;26,37,8;18,38,7;15,39,8;16,40,8;39,40,9;33,41,10;20,42,6;40,42,6;36,43,7;31,43,8;30,43,7;38,44,8;34,44,8;55,44,8;35,45,8;56,45,6;42,46,10;59,46,7;57,49,6;58,50,9;54,50,8;47,51,9;46,51,10;49,52,7;53,53,8
2245	12,25,10;0,25,10;7,26,6;5,27,10;11,27,10;10,28,9;1,28,8;2,31,8;3,31,10;23,32,9;4,33,9;19,33,7;29,34,7;22,34,10;24,35,7;18,35,8;21,36,9;15,37,6;30,37,7;25,38,6;20,39,9;41,39,8;42,39,9;36,40,10;38,41,7;43,41,8;39,41,9;31,43,10;37,45,7;40,47,7;45,47,7;55,47,9;47,48,6;46,48,10;58,49,7;52,50,8;56,51,8;48,51,9;54,52,7;59,53,8
2246	
2247	9,25,7;3,26,7;2,27,7;12,27,8;7,27,7;11,28,10;1,28,8;13,29,7;10,29,10;0,30,6;24,31,8;17,32,6;22,33,6;25,33,6;19,34,8;23,34,10;18,35,10;20,36,7;29,36,8;41,37,6;43,38,8;33,38,6;15,40,9;42,42,8;38,42,10;32,43,8;34,44,9;35,45,10;44,46,9;57,46,6;46,46,6;39,47,7;52,48,8;58,49,9;50,50,7;54,50,7;55,51,6;56,51,8;45,52,10;49,53,9
2248	
2249	3,25,8;9,25,7;12,26,7;8,26,10;0,27,9;7,27,8;13,28,6;4,28,10;27,29,10;19,30,6;10,31,8;26,31,8;29,32,7;6,33,8;25,33,10;21,34,8;22,34,6;20,35,6;16,35,7;39,35,6;31,37,6;17,38,8;32,38,6;35,39,10;43,39,7;30,40,6;41,40,6;36,40,8;37,42,8;59,42,7;42,43,7;47,43,6;53,44,7;50,44,10;46,44,7;49,45,6;55,46,6;45,46,7;48,47,10;58,48,6
2250	11,25,10;5,25,10;0,26,9;6,27,8;1,28,9;8,28,7;13,29,8;2,29,7;3,30,7;29,31,8;27,31,8;19,32,7;23,32,10;14,33,9;26,34,6;22,34,10;21,34,7;15,35,6;20,36,9;24,37,7;39,37,10;40,38,9;37,38,7;33,40,6;31,41,10;34,41,9;41,42,6;44,43,7;30,45,7;38,46,6;48,46,6;50,47,6;51,47,10;49,48,7;56,48,7;54,48,8;58,49,10;59,49,8;47,50,10;55,53,6
2251	5,25,7;7,26,9;14,27,9;4,27,9;1,28,10;11,29,6;0,30,10;12,30,9;8,31,7;22,31,8;10,32,10;28,32,7;16,33,9;26,35,7;19,35,6;17,36,9;20,37,8;27,37,7;33,37,9;15,38,10;30,38,10;29,39,7;40,39,7;39,40,8;34,40,10;35,41,10;36,43,6;31,43,8;41,44,10;58,44,9;38,45,6;57,46,8;45,47,8;49,48,10;56,48,9;50,50,6;46,50,9;59,51,8;55,51,7;53,52,8
2252	7,25,10;4,26,6;10,26,7;14,27,9;6,28,9;9,28,8;2,29,7;5,29,9;8,30,8;20,30,9;23,31,10;27,31,7;0,32,9;26,32,6;15,33,8;17,34,6;29,35,10;24,35,8;32,37,9;40,38,10;21,40,8;36,40,9;22,42,6;42,42,6;31,42,10;37,44,6;38,44,6;43,44,7;34,46,9;56,46,9;39,47,9;54,47,6;47,48,6;57,49,10;49,50,7;55,52,8;46,53,7;50,55,10;53,58,8;51,60,8
2253	8,25,8;10,26,10;6,26,7;14,27,8;4,28,7;9,29,8;1,29,9;2,30,6;28,30,9;7,31,8;26,32,8;27,32,8;21,33,10;0,35,7;19,35,9;17,36,8;16,36,10;25,37,8;23,38,10;38,39,8;18,40,10;41,40,6;40,41,9;36,42,8;32,42,8;35,43,8;31,44,7;43,45,10;33,46,7;48,46,10;39,47,6;52,47,7;58,48,8;46,48,8;53,49,6;57,50,7;56,50,6;59,51,7;50,51,8;47,52,8
